size_group,estimand,metric,radius,estimate,ci_low,ci_high
all,o2o,cif_eligibility,0.048828125,0.012366463083952176,0.010485778591768708,0.014246262920836285
all,o2o,cif_topk,0.048828125,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.048828125,0.0004835987010622389,0.0001621916912969392,0.000912347148435487
all,o2o,cif_within_set,0.048828125,0.015925895122352318,0.013402846526964059,0.018778153372370963
all,o2o,cif_other,0.048828125,0.0,0.0,0.0
all,o2o,survival,0.05078125,0.9705325930231918,0.9666817211615916,0.9739348294128041
all,o2o,cif_eligibility,0.05078125,0.012470244525919221,0.010584525132845387,0.014354663924336741
all,o2o,cif_topk,0.05078125,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.05078125,0.0005181925150512537,0.00017589003895590507,0.0009629180827887698
all,o2o,cif_within_set,0.05078125,0.016444382264446247,0.013766308821894304,0.0195540935492647
all,o2o,cif_other,0.05078125,0.0,0.0,0.0
all,o2o,survival,0.052734375,0.9697036016906794,0.9656537521078494,0.9731177649398499
all,o2o,cif_eligibility,0.052734375,0.012574025967886267,0.010702271139609048,0.014454944188188039
all,o2o,cif_topk,0.052734375,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.052734375,0.0005527863290402685,0.00018114680194923944,0.0010276133929481238
all,o2o,cif_within_set,0.052734375,0.01713499834100266,0.014373165771478182,0.020368811705664437
all,o2o,cif_other,0.052734375,0.0,0.0,0.0
all,o2o,survival,0.0546875,0.9687359905491739,0.9644261184027628,0.9723035259088854
all,o2o,cif_eligibility,0.0546875,0.012781596256812924,0.01089577984431102,0.014677479900180809
all,o2o,cif_topk,0.0546875,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.0546875,0.0005873813771947117,0.0002153994094934321,0.001067894698071219
all,o2o,cif_within_set,0.0546875,0.01786044414542699,0.015004890650100388,0.021286322708285652
all,o2o,cif_other,0.0546875,0.0,0.0,0.0
all,o2o,survival,0.056640625,0.9681486729479787,0.9636643120374596,0.9719040324667967
all,o2o,cif_eligibility,0.056640625,0.012954373796523273,0.011034224687626543,0.014868793295511716
all,o2o,cif_topk,0.056640625,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.056640625,0.0006907538221075902,0.00028764032655612375,0.0011894391237585184
all,o2o,cif_within_set,0.056640625,0.01817161176199895,0.015220557438403831,0.021635249930656925
all,o2o,cif_other,0.056640625,0.0,0.0,0.0
all,o2o,survival,0.05859375,0.9674577728455039,0.9629179321178565,0.9713132280704322
all,o2o,cif_eligibility,0.05859375,0.013023568834954079,0.011096505067703755,0.014941163667446045
all,o2o,cif_topk,0.05859375,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.05859375,0.0007599488605383958,0.0003142671857018787,0.0013271065434915768
all,o2o,cif_within_set,0.05859375,0.018724121787612073,0.015739715247359714,0.022332530200415677
all,o2o,cif_other,0.05859375,0.0,0.0,0.0
all,o2o,survival,0.060546875,0.9664561252391906,0.9618662134963301,0.9703590833149427
all,o2o,cif_eligibility,0.060546875,0.013403931489956845,0.011466021628855488,0.015370629741237457
all,o2o,cif_topk,0.060546875,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.060546875,0.0008291438989692014,0.0003621950879583518,0.0014181992139739622
all,o2o,cif_within_set,0.060546875,0.019276211700491864,0.016258620835093912,0.022872241317646057
all,o2o,cif_other,0.060546875,0.0,0.0,0.0
all,o2o,survival,0.0625,0.9657297353849404,0.9609978412777288,0.9696915090088173
all,o2o,cif_eligibility,0.0625,0.013611531468716038,0.011656366130306444,0.015604888433913597
all,o2o,cif_topk,0.0625,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.0625,0.0008983438918889326,0.0004025574129284834,0.0015007477791942538
all,o2o,cif_within_set,0.0625,0.01972580158306304,0.016654018759666274,0.023389222828829773
all,o2o,cif_other,0.0625,0.0,0.0,0.0
all,o2o,survival,0.064453125,0.9651077311641737,0.9603896570286713,0.9691407960113099
all,o2o,cif_eligibility,0.064453125,0.013715128810023495,0.01177436045910614,0.015703416102132016
all,o2o,cif_topk,0.064453125,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.064453125,0.0008983438918889326,0.0004025574129284834,0.0015007477791942538
all,o2o,cif_within_set,0.064453125,0.020244208462522242,0.01711853343246656,0.023945476410845427
all,o2o,cif_other,0.064453125,0.0,0.0,0.0
all,o2o,survival,0.06640625,0.9640012526093751,0.9592120849987316,0.9681010036084938
all,o2o,cif_eligibility,0.06640625,0.014199160654249499,0.012291858144848143,0.016213327351436376
all,o2o,cif_topk,0.06640625,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.06640625,0.0008983438918889326,0.0004025574129284834,0.0015007477791942538
all,o2o,cif_within_set,0.06640625,0.020866655173094856,0.017706268085077206,0.02466258997490425
all,o2o,cif_other,0.06640625,0.0,0.0,0.0
all,o2o,survival,0.068359375,0.9626880608103217,0.9577864781064646,0.9668899759223786
all,o2o,cif_eligibility,0.068359375,0.014648637185016257,0.012714756625837013,0.016674993406123915
all,o2o,cif_topk,0.068359375,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.068359375,0.000932951335274153,0.0004305950654715675,0.0015342804757436507
all,o2o,cif_within_set,0.068359375,0.02169576299799627,0.018403470059892724,0.02562142037831351
all,o2o,cif_other,0.068359375,0.0,0.0,0.0
all,o2o,survival,0.0703125,0.9613051347641378,0.9562338378352676,0.9655975303559052
all,o2o,cif_eligibility,0.0703125,0.015132965992120455,0.013190559026712246,0.017161203658786407
all,o2o,cif_topk,0.0703125,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.0703125,0.0010365709761886949,0.0004995073417271953,0.0016760361101893593
all,o2o,cif_within_set,0.0703125,0.022490740596161456,0.019077932050559736,0.02653837641786094
all,o2o,cif_other,0.0703125,0.0,0.0,0.0
all,o2o,survival,0.072265625,0.9596105363679911,0.9545916432319079,0.963912315440748
all,o2o,cif_eligibility,0.072265625,0.01617095556712254,0.014171877644036067,0.018154768511905242
all,o2o,cif_topk,0.072265625,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.072265625,0.0010365709761886949,0.0004995073417271953,0.0016760361101893593
all,o2o,cif_within_set,0.072265625,0.023147349417306153,0.0197221578111728,0.027234399365314712
all,o2o,cif_other,0.072265625,0.0,0.0,0.0
all,o2o,survival,0.07421875,0.9582282516947548,0.9530549734808947,0.9626061673441079
all,o2o,cif_eligibility,0.07421875,0.01675856841257226,0.014748662258716686,0.01882265215894333
all,o2o,cif_topk,0.07421875,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.07421875,0.0010365709761886949,0.0004995073417271953,0.0016760361101893593
all,o2o,cif_within_set,0.07421875,0.02394202124509277,0.02043714742515028,0.02817875179709099
all,o2o,cif_other,0.07421875,0.0,0.0,0.0
all,o2o,survival,0.076171875,0.9566372644876103,0.9512815146494055,0.9611016554492701
all,o2o,cif_eligibility,0.076171875,0.017727260423767113,0.015573600625572852,0.019902045258628022
all,o2o,cif_topk,0.076171875,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.076171875,0.00107118963923922,0.0005336853378060773,0.0017165131086961495
all,o2o,cif_within_set,0.076171875,0.0245296977779919,0.02101699803438962,0.028780481424310684
all,o2o,cif_other,0.076171875,0.0,0.0,0.0
all,o2o,survival,0.078125,0.9554965751531422,0.9500298616326887,0.9599916922860459
all,o2o,cif_eligibility,0.078125,0.018280608576315274,0.016095864269345044,0.020476038504169413
all,o2o,cif_topk,0.078125,3.45876713910677e-05,0.0,0.00011975868684384612
all,o2o,cif_conflict,0.078125,0.0011056030989487452,0.0005432615062290931,0.0017787099079214184
all,o2o,cif_within_set,0.078125,0.025082625500202252,0.0215028018033431,0.02940323275916779
all,o2o,cif_other,0.078125,0.0,0.0,0.0
all,o2o,survival,0.080078125,0.9529024389032436,0.9473424457078462,0.9574991802684398
all,o2o,cif_eligibility,0.080078125,0.020287382489670824,0.018008019417434084,0.02257475821702814
all,o2o,cif_topk,0.080078125,6.921259333137828e-05,0.0,0.00018271273991037686
all,o2o,cif_conflict,0.080078125,0.0011056030989487452,0.0005432615062290931,0.0017787099079214184
all,o2o,cif_within_set,0.080078125,0.02563536291480511,0.021951602522371987,0.03005774813355425
