size_group,estimand,metric,radius,estimate,ci_low,ci_high
all,o2m_legacy,cif_identity_change,0.119140625,0.33907800667879423,0.3239847057799009,0.35468685857302906
all,o2m_legacy,survival,0.1201171875,0.6592713881335597,0.6436303103265139,0.6743884719582837
all,o2m_legacy,cif_identity_change,0.1201171875,0.34072861186644027,0.32561152804171634,0.3563696896734868
all,o2m_legacy,survival,0.12109375,0.6578957793005948,0.6422222490494331,0.6729316953857809
all,o2m_legacy,cif_identity_change,0.12109375,0.3421042206994051,0.327068304614219,0.35777775095056735
all,o2m_legacy,survival,0.1220703125,0.656588606026521,0.6408514143439658,0.6717795561555993
all,o2m_legacy,cif_identity_change,0.1220703125,0.343411393973479,0.3282204438444008,0.3591485856560342
all,o2m_legacy,survival,0.123046875,0.6546632135040465,0.6388797274483643,0.6699237837887353
all,o2m_legacy,cif_identity_change,0.123046875,0.3453367864959534,0.330076216211265,0.3611202725516365
all,o2m_legacy,survival,0.1240234375,0.6532529688519305,0.637522702949785,0.668478158309261
all,o2m_legacy,cif_identity_change,0.1240234375,0.3467470311480695,0.3315218416907394,0.3624772970502145
all,o2m_legacy,survival,0.125,0.6508460191789845,0.6351781852048188,0.666083121866817
all,o2m_legacy,cif_identity_change,0.125,0.3491539808210154,0.3339168781331824,0.3648218147951812
all,o2m_pre_topk,survival,0.0,1.0,1.0,1.0
all,o2m_pre_topk,cif_identity_change,0.0,0.0,0.0,0.0
all,o2m_pre_topk,survival,0.0009765625,0.9851235550972087,0.9830185198887046,0.9871555923153517
all,o2m_pre_topk,cif_identity_change,0.0009765625,0.014876444902791228,0.012844407684648349,0.016981480111295393
all,o2m_pre_topk,survival,0.001953125,0.9812893070613047,0.9789626667972632,0.9834935178634311
all,o2m_pre_topk,cif_identity_change,0.001953125,0.0187106929386953,0.016506482136568888,0.021037333202736933
all,o2m_pre_topk,survival,0.0029296875,0.9776204224607158,0.9752935577451307,0.9798683506656947
all,o2m_pre_topk,cif_identity_change,0.0029296875,0.02237957753928424,0.02013164933430537,0.024706442254869343
all,o2m_pre_topk,survival,0.00390625,0.973576333449571,0.9711167797207656,0.9759329468203957
all,o2m_pre_topk,cif_identity_change,0.00390625,0.026423666550428996,0.02406705317960422,0.028883220279234324
all,o2m_pre_topk,survival,0.0048828125,0.9696670155388891,0.9670106303233714,0.9721670038010247
all,o2m_pre_topk,cif_identity_change,0.0048828125,0.03033298446111082,0.0278329961989753,0.03298936967662854
all,o2m_pre_topk,survival,0.005859375,0.9655871501688638,0.9628181577242919,0.9681860848047312
all,o2m_pre_topk,cif_identity_change,0.005859375,0.03441284983113619,0.03181391519526881,0.03718184227570811
all,o2m_pre_topk,survival,0.0068359375,0.9622616524291033,0.9591889501862791,0.9651454019595749
all,o2m_pre_topk,cif_identity_change,0.0068359375,0.037738347570896655,0.03485459804042509,0.04081104981372094
all,o2m_pre_topk,survival,0.0078125,0.95787417655713,0.9542854161197147,0.9611301915829485
all,o2m_pre_topk,cif_identity_change,0.0078125,0.042125823442869886,0.03886980841705137,0.045714583880285056
all,o2m_pre_topk,survival,0.0087890625,0.9540698957809487,0.9500824516500607,0.9577514094624232
all,o2m_pre_topk,cif_identity_change,0.0087890625,0.04593010421905123,0.04224859053757662,0.0499175483499397
all,o2m_pre_topk,survival,0.009765625,0.9503342507052578,0.945838519989938,0.9544619336478661
all,o2m_pre_topk,cif_identity_change,0.009765625,0.04966574929474217,0.04553806635213375,0.05416148001006183
all,o2m_pre_topk,survival,0.0107421875,0.9474182752262983,0.9426528829850488,0.9517188155616108
all,o2m_pre_topk,cif_identity_change,0.0107421875,0.05258172477370163,0.04828118443838921,0.05734711701495132
all,o2m_pre_topk,survival,0.01171875,0.9435798849582482,0.9385120041797514,0.9481028687786255
all,o2m_pre_topk,cif_identity_change,0.01171875,0.05642011504175168,0.05189713122137472,0.061487995820248706
all,o2m_pre_topk,survival,0.0126953125,0.9403904084692095,0.9349782490242943,0.9452215352716405
all,o2m_pre_topk,cif_identity_change,0.0126953125,0.059609591530790276,0.054778464728359406,0.06502175097570584
all,o2m_pre_topk,survival,0.013671875,0.9368596287031073,0.9311512603513209,0.9419363929418867
all,o2m_pre_topk,cif_identity_change,0.013671875,0.06314037129689247,0.05806360705811322,0.0688487396486792
all,o2m_pre_topk,survival,0.0146484375,0.9334303439791053,0.9275055052085052,0.9387839129686263
all,o2m_pre_topk,cif_identity_change,0.0146484375,0.06656965602089449,0.06121608703137357,0.07249449479149495
all,o2m_pre_topk,survival,0.015625,0.9291110870908695,0.9228305183720598,0.9348030328988244
all,o2m_pre_topk,cif_identity_change,0.015625,0.0708889129091303,0.06519696710117581,0.07716948162794027
all,o2m_pre_topk,survival,0.0166015625,0.925272488464443,0.9186243701188517,0.9312513371184544
all,o2m_pre_topk,cif_identity_change,0.0166015625,0.07472751153555683,0.06874866288154546,0.08137562988114866
all,o2m_pre_topk,survival,0.017578125,0.9222568931687717,0.9154158747275564,0.9283990408370936
all,o2m_pre_topk,cif_identity_change,0.017578125,0.07774310683122806,0.07160095916290657,0.08458412527244377
all,o2m_pre_topk,survival,0.0185546875,0.9179771381548094,0.9107768094886473,0.9245058386606408
all,o2m_pre_topk,cif_identity_change,0.0185546875,0.08202286184519025,0.07549416133935921,0.0892231905113528
all,o2m_pre_topk,survival,0.01953125,0.9148931155170243,0.9074766022101247,0.9216715606909613
all,o2m_pre_topk,cif_identity_change,0.01953125,0.08510688448297539,0.07832843930903835,0.09252339778987519
all,o2m_pre_topk,survival,0.0205078125,0.9116705713279994,0.9040772512978675,0.9185301159661354
all,o2m_pre_topk,cif_identity_change,0.0205078125,0.08832942867200025,0.0814698840338648,0.09592274870213269
all,o2m_pre_topk,survival,0.021484375,0.908276229529372,0.9004233989779762,0.915490778475651
all,o2m_pre_topk,cif_identity_change,0.021484375,0.0917237704706276,0.08450922152434893,0.09957660102202381
all,o2m_pre_topk,survival,0.0224609375,0.9051915818164574,0.8971431092755096,0.9126395478022937
all,o2m_pre_topk,cif_identity_change,0.0224609375,0.09480841818354221,0.08736045219770627,0.10285689072449011
all,o2m_pre_topk,survival,0.0234375,0.9021736945786448,0.8937901382239989,0.909834338468077
all,o2m_pre_topk,cif_identity_change,0.0234375,0.09782630542135481,0.09016566153192304,0.10620986177600139
all,o2m_pre_topk,survival,0.0244140625,0.8992589692499443,0.8906116868630608,0.9071824340178216
all,o2m_pre_topk,cif_identity_change,0.0244140625,0.10074103075005533,0.09281756598217836,0.10938831313693885
all,o2m_pre_topk,survival,0.025390625,0.8962067641618865,0.8873559176300212,0.9043099093507787
all,o2m_pre_topk,cif_identity_change,0.025390625,0.10379323583811313,0.09569009064922122,0.11264408236997892
all,o2m_pre_topk,survival,0.0263671875,0.8933263566834312,0.8843079130015086,0.9015712358079507
all,o2m_pre_topk,cif_identity_change,0.0263671875,0.10667364331656845,0.09842876419204916,0.11569208699849146
all,o2m_pre_topk,survival,0.02734375,0.890584262397839,0.8813889801344348,0.8989931852603896
all,o2m_pre_topk,cif_identity_change,0.02734375,0.10941573760216053,0.10100681473961005,0.11861101986556521
all,o2m_pre_topk,survival,0.0283203125,0.8874293121174222,0.8778115734897229,0.8961249488903688
all,o2m_pre_topk,cif_identity_change,0.0283203125,0.11257068788257744,0.10387505110963137,0.12218842651027707
all,o2m_pre_topk,survival,0.029296875,0.8844813107303588,0.8747255942418628,0.8932250444570964
all,o2m_pre_topk,cif_identity_change,0.029296875,0.11551868926964072,0.10677495554290369,0.12527440575813728
all,o2m_pre_topk,survival,0.0302734375,0.8813947877920558,0.8713606536270775,0.8904173141710755
all,o2m_pre_topk,cif_identity_change,0.0302734375,0.11860521220794372,0.10958268582892443,0.12863934637292201
all,o2m_pre_topk,survival,0.03125,0.8787934820644611,0.8686423055356243,0.8880630747602944
all,o2m_pre_topk,cif_identity_change,0.03125,0.1212065179355385,0.1119369252397061,0.13135769446437595
all,o2m_pre_topk,survival,0.0322265625,0.8764674617386865,0.8661496461171992,0.8858767665542938
all,o2m_pre_topk,cif_identity_change,0.0322265625,0.12353253826131304,0.1141232334457063,0.1338503538828001
all,o2m_pre_topk,survival,0.033203125,0.873314263547807,0.8628152243408923,0.8827735622137111
all,o2m_pre_topk,cif_identity_change,0.033203125,0.1266857364521926,0.11722643778628934,0.13718477565910786
all,o2m_pre_topk,survival,0.0341796875,0.8706063813666881,0.859788797473634,0.8802328711030661
all,o2m_pre_topk,cif_identity_change,0.0341796875,0.12939361863331147,0.119767128896934,0.1402112025263658
all,o2m_pre_topk,survival,0.03515625,0.8672129488426777,0.8563145070570216,0.8770392990716546
all,o2m_pre_topk,cif_identity_change,0.03515625,0.13278705115732187,0.12296070092834502,0.1436854929429782
all,o2m_pre_topk,survival,0.0361328125,0.8640254314613509,0.8530586312175564,0.8741118211140027
all,o2m_pre_topk,cif_identity_change,0.0361328125,0.1359745685386487,0.12588817888599718,0.14694136878244388
all,o2m_pre_topk,survival,0.037109375,0.8611455365949688,0.849894284014551,0.8714706241806225
all,o2m_pre_topk,cif_identity_change,0.037109375,0.13885446340503074,0.12852937581937737,0.1501057159854491
all,o2m_pre_topk,survival,0.0380859375,0.8581635176232987,0.846719572617129,0.8686926638248759
all,o2m_pre_topk,cif_identity_change,0.0380859375,0.14183648237670085,0.13130733617512463,0.15328042738287048
all,o2m_pre_topk,survival,0.0390625,0.8554909964651942,0.8438194823053208,0.8661015979086
all,o2m_pre_topk,cif_identity_change,0.0390625,0.1445090035348053,0.13389840209139964,0.15618051769467925
all,o2m_pre_topk,survival,0.0400390625,0.8525424350132867,0.8405523180747411,0.8634623176893921
all,o2m_pre_topk,cif_identity_change,0.0400390625,0.1474575649867128,0.13653768231060795,0.15944768192525882
all,o2m_pre_topk,survival,0.041015625,0.8495256464394632,0.8373531369649821,0.8606076324386102
all,o2m_pre_topk,cif_identity_change,0.041015625,0.15047435356053643,0.1393923675613893,0.16264686303501766
all,o2m_pre_topk,survival,0.0419921875,0.8464052668833698,0.8338757371836572,0.8577136994147232
all,o2m_pre_topk,cif_identity_change,0.0419921875,0.15359473311662977,0.14228630058527694,0.16612426281634302
all,o2m_pre_topk,survival,0.04296875,0.8441768411097682,0.8315978864419428,0.8554954521816427
all,o2m_pre_topk,cif_identity_change,0.04296875,0.1558231588902313,0.14450454781835723,0.16840211355805657
all,o2m_pre_topk,survival,0.0439453125,0.8415044136235824,0.8288293400955744,0.8530152211363488
all,o2m_pre_topk,cif_identity_change,0.0439453125,0.15849558637641709,0.1469847788636514,0.17117065990442606
all,o2m_pre_topk,survival,0.044921875,0.8392754804611297,0.8265991721373875,0.8509580028257712
all,o2m_pre_topk,cif_identity_change,0.044921875,0.16072451953886985,0.14904199717422892,0.17340082786261185
all,o2m_pre_topk,survival,0.0458984375,0.8368073258794102,0.8240554716285373,0.848561907803477
all,o2m_pre_topk,cif_identity_change,0.0458984375,0.1631926741205893,0.15143809219652302,0.1759445283714629
all,o2m_pre_topk,survival,0.0468292929296054,0.8367730011318268,0.8239912331043681,0.848561907803477
all,o2m_pre_topk,cif_identity_change,0.0468292929296054,0.1632269988681727,0.15143809219652302,0.17600876689563177
all,o2m_pre_topk,survival,0.046875,0.8337946423612946,0.8209345182893099,0.845616187484165
all,o2m_pre_topk,cif_identity_change,0.046875,0.16620535763870484,0.1543838125158347,0.17906548171068978
all,o2m_pre_topk,survival,0.0478515625,0.8313600860859099,0.8183625795037306,0.8434394056437086
all,o2m_pre_topk,cif_identity_change,0.0478515625,0.1686399139140896,0.15656059435629138,0.18163742049626888
all,o2m_pre_topk,survival,0.048828125,0.8294743089713535,0.8163851390037591,0.8415287985454687
all,o2m_pre_topk,cif_identity_change,0.048828125,0.17052569102864598,0.1584712014545313,0.183614860996241
all,o2m_pre_topk,survival,0.0498046875,0.8266615552717916,0.8136327676256676,0.8387862768745977
all,o2m_pre_topk,cif_identity_change,0.0498046875,0.17333844472820795,0.1612137231254021,0.18636723237433267
all,o2m_pre_topk,survival,0.05078125,0.8239532346167522,0.8108697445956524,0.8360847003897801
all,o2m_pre_topk,cif_identity_change,0.05078125,0.17604676538324734,0.16391529961021958,0.18913025540434744
all,o2m_pre_topk,survival,0.0517578125,0.8215527946886976,0.8084362282930352,0.833712039607527
all,o2m_pre_topk,cif_identity_change,0.0517578125,0.17844720531130187,0.1662879603924732,0.19156377170696526
all,o2m_pre_topk,survival,0.052734375,0.8189461978748893,0.8057831019458314,0.8313611965253517
all,o2m_pre_topk,cif_identity_change,0.052734375,0.1810538021251101,0.16863880347464796,0.1942168980541683
all,o2m_pre_topk,survival,0.0537109375,0.8160662534819327,0.8026460949697555,0.8286448106883113
all,o2m_pre_topk,cif_identity_change,0.0537109375,0.18393374651806663,0.17135518931168847,0.19735390503024428
all,o2m_pre_topk,survival,0.0546875,0.8130488831843468,0.7994388492852397,0.8257641968515554
all,o2m_pre_topk,cif_identity_change,0.0546875,0.18695111681565255,0.1742358031484443,0.20056115071476027
all,o2m_pre_topk,survival,0.0556640625,0.8107158541258872,0.7970987779851184,0.8234805433765929
all,o2m_pre_topk,cif_identity_change,0.0556640625,0.18928414587411208,0.1765194566234065,0.20290122201488195
all,o2m_pre_topk,survival,0.056640625,0.8081095525097989,0.7944431035878233,0.8208580091242124
all,o2m_pre_topk,cif_identity_change,0.056640625,0.19189044749020037,0.17914199087578717,0.20555689641217656
all,o2m_pre_topk,survival,0.0576171875,0.8051264645636139,0.7912773246638423,0.8182086159266062
all,o2m_pre_topk,cif_identity_change,0.0576171875,0.19487353543638536,0.18179138407339426,0.2087226753361575
all,o2m_pre_topk,survival,0.05859375,0.8021094643764733,0.7880121203616602,0.8152187292877799
all,o2m_pre_topk,cif_identity_change,0.05859375,0.19789053562352593,0.18478127071222006,0.21198787963833982
all,o2m_pre_topk,survival,0.0595703125,0.7998797406638382,0.7855486844857269,0.8131865775363237
all,o2m_pre_topk,cif_identity_change,0.0595703125,0.20012025933616115,0.18681342246367597,0.21445131551427354
all,o2m_pre_topk,survival,0.060546875,0.7975139511340933,0.7832105159218715,0.8108206133006263
all,o2m_pre_topk,cif_identity_change,0.060546875,0.202486048865906,0.18917938669937423,0.21678948407812818
all,o2m_pre_topk,survival,0.0615234375,0.7950451743216199,0.780643880985853,0.808420053187017
all,o2m_pre_topk,cif_identity_change,0.0615234375,0.20495482567837933,0.19157994681298254,0.21935611901414642
all,o2m_pre_topk,survival,0.0625,0.7927472092737863,0.7781609023116804,0.8063123514594068
all,o2m_pre_topk,cif_identity_change,0.0625,0.20725279072621297,0.19368764854059295,0.2218390976883189
all,o2m_pre_topk,survival,0.0634765625,0.7906211224144891,0.7758263953544828,0.8043136313416737
all,o2m_pre_topk,cif_identity_change,0.0634765625,0.20937887758551013,0.19568636865832584,0.22417360464551728
all,o2m_pre_topk,survival,0.064453125,0.7880145950524824,0.773153251030853,0.8019582322251106
all,o2m_pre_topk,cif_identity_change,0.064453125,0.21198540494751694,0.19804176777488972,0.22684674896914683
all,o2m_pre_topk,survival,0.0654296875,0.7852014499503546,0.7701016418425548,0.7993796597888474
all,o2m_pre_topk,cif_identity_change,0.0654296875,0.21479855004964474,0.2006203402111526,0.229898358157445
all,o2m_pre_topk,survival,0.06640625,0.7823877649335585,0.7672013161329435,0.7967933302476098
all,o2m_pre_topk,cif_identity_change,0.06640625,0.2176122350664408,0.20320666975238974,0.23279868386705674
all,o2m_pre_topk,survival,0.0673828125,0.7800210416734966,0.7646242874462099,0.7944616654453329
all,o2m_pre_topk,cif_identity_change,0.0673828125,0.21997895832650277,0.20553833455466658,0.2353757125537901
all,o2m_pre_topk,survival,0.068359375,0.7770368081805761,0.7614713232913644,0.7916934681377302
all,o2m_pre_topk,cif_identity_change,0.068359375,0.22296319181942337,0.2083065318622701,0.23852867670863517
all,o2m_pre_topk,survival,0.0693359375,0.7751848437748884,0.7594556641466724,0.789928327706449
all,o2m_pre_topk,cif_identity_change,0.0693359375,0.22481515622511103,0.21007167229355062,0.24054433585332777
all,o2m_pre_topk,survival,0.0703125,0.7725087648356029,0.7567135460996772,0.7874886430471448
all,o2m_pre_topk,cif_identity_change,0.0703125,0.22749123516439654,0.2125113569528547,0.2432864539003225
all,o2m_pre_topk,survival,0.0712890625,0.770037880604296,0.7541384823501168,0.7851963802215413
all,o2m_pre_topk,cif_identity_change,0.0712890625,0.2299621193957035,0.21480361977845883,0.24586151764988265
all,o2m_pre_topk,survival,0.072265625,0.767223364303288,0.7512534059644128,0.7824848873705006
all,o2m_pre_topk,cif_identity_change,0.072265625,0.23277663569671148,0.2175151126294989,0.248746594035587
all,o2m_pre_topk,survival,0.0732421875,0.7647872263534393,0.7485267721055295,0.7803633631184645
all,o2m_pre_topk,cif_identity_change,0.0732421875,0.23521277364656012,0.21963663688153537,0.25147322789447035
all,o2m_pre_topk,survival,0.07421875,0.7623850125719907,0.7459459349043109,0.7781720954061756
all,o2m_pre_topk,cif_identity_change,0.07421875,0.23761498742800882,0.22182790459382465,0.2540540650956887
all,o2m_pre_topk,survival,0.0751953125,0.7597432446122383,0.7432910352074252,0.775599494770725
all,o2m_pre_topk,cif_identity_change,0.0751953125,0.24025675538776112,0.22440050522927477,0.25670896479257527
all,o2m_pre_topk,survival,0.076171875,0.7577533333503489,0.741274627603259,0.7736936419507996
all,o2m_pre_topk,cif_identity_change,0.076171875,0.24224666664965053,0.22630635804920007,0.2587253723967408
all,o2m_pre_topk,survival,0.0771484375,0.7556612325833589,0.7391109024191456,0.7718434695855193
all,o2m_pre_topk,cif_identity_change,0.0771484375,0.24433876741664057,0.22815653041448075,0.26088909758085493
all,o2m_pre_topk,survival,0.078125,0.7532252902296848,0.7365905720929056,0.7693173222692553
all,o2m_pre_topk,cif_identity_change,0.078125,0.24677470977031468,0.230682677730744,0.2634094279070946
all,o2m_pre_topk,survival,0.0791015625,0.7504459875397255,0.7336896847648955,0.7667068857283356
all,o2m_pre_topk,cif_identity_change,0.0791015625,0.24955401246027398,0.23329311427166458,0.26631031523510473
all,o2m_pre_topk,survival,0.080078125,0.7483180047612825,0.7314637604782509,0.7647670779788207
all,o2m_pre_topk,cif_identity_change,0.080078125,0.2516819952387169,0.2352329220211795,0.2685362395217494
all,o2m_pre_topk,survival,0.0810546875,0.7464316074970527,0.7295350099458405,0.7628368018395587
all,o2m_pre_topk,cif_identity_change,0.0810546875,0.2535683925029467,0.23716319816044146,0.27046499005415975
all,o2m_pre_topk,survival,0.08203125,0.7441680141951468,0.7271351904488185,0.7606821344761007
all,o2m_pre_topk,cif_identity_change,0.08203125,0.25583198580485267,0.23931786552389916,0.27286480955118175
all,o2m_pre_topk,survival,0.0830078125,0.7422127135472744,0.7251118839794487,0.7588456984583194
all,o2m_pre_topk,cif_identity_change,0.0830078125,0.2577872864527251,0.2411543015416808,0.27488811602055074
all,o2m_pre_topk,survival,0.083984375,0.7383030579439332,0.720758939739213,0.7552950502268363
all,o2m_pre_topk,cif_identity_change,0.083984375,0.26169694205606625,0.24470494977316298,0.27924106026078716
all,o2m_pre_topk,survival,0.0849609375,0.7359346232099616,0.7185010504906407,0.7527166628287083
all,o2m_pre_topk,cif_identity_change,0.0849609375,0.2640653767900379,0.247283337171291,0.28149894950935916
all,o2m_pre_topk,survival,0.0859375,0.7340112584073714,0.716452147800548,0.7509474254460404
all,o2m_pre_topk,cif_identity_change,0.0859375,0.26598874159262814,0.24905257455395952,0.28354785219945183
all,o2m_pre_topk,survival,0.0869140625,0.7323975235700668,0.7147466592821828,0.7493681602949716
all,o2m_pre_topk,cif_identity_change,0.0869140625,0.26760247642993273,0.2506318397050289,0.28525334071781727
all,o2m_pre_topk,survival,0.087890625,0.7301664054366125,0.7125210037821865,0.7473485045883879
all,o2m_pre_topk,cif_identity_change,0.087890625,0.2698335945633871,0.25265149541161225,0.2874789962178133
all,o2m_pre_topk,survival,0.0888671875,0.7275936504040554,0.7100535725219536,0.7448313561609495
all,o2m_pre_topk,cif_identity_change,0.0888671875,0.2724063495959442,0.2551686438390503,0.2899464274780465
all,o2m_pre_topk,survival,0.08984375,0.7257737626642028,0.7081385758768736,0.7430632424080883
all,o2m_pre_topk,cif_identity_change,0.08984375,0.2742262373357969,0.25693675759191154,0.29186142412312666
all,o2m_pre_topk,survival,0.0908203125,0.7243325165349557,0.706768584365481,0.7416033681099569
all,o2m_pre_topk,cif_identity_change,0.0908203125,0.27566748346504405,0.2583966318900433,0.2932314156345189
all,o2m_pre_topk,survival,0.091796875,0.7216895791212171,0.7041912495703959,0.7389745732073356
all,o2m_pre_topk,cif_identity_change,0.091796875,0.27831042087878266,0.2610254267926644,0.29580875042960386
all,o2m_pre_topk,survival,0.0927734375,0.7198367650262849,0.7022747553192513,0.7372176648887451
all,o2m_pre_topk,cif_identity_change,0.0927734375,0.2801632349737148,0.26278233511125476,0.29772524468074935
all,o2m_pre_topk,survival,0.09375,0.7182233112172042,0.7005647806373093,0.7356063776696659
all,o2m_pre_topk,cif_identity_change,0.09375,0.28177668878279555,0.2643936223303339,0.2994352193626909
all,o2m_pre_topk,survival,0.0944911182523068,0.718188938009676,0.7005233208214052,0.7355078172055033
all,o2m_pre_topk,cif_identity_change,0.0944911182523068,0.2818110619903237,0.2644921827944964,0.299476679178595
all,o2m_pre_topk,survival,0.0947265625,0.7133793804883636,0.6956438085579894,0.7309247764482562
all,o2m_pre_topk,cif_identity_change,0.0947265625,0.28662061951163614,0.26907522355174424,0.30435619144201087
all,o2m_pre_topk,survival,0.095703125,0.7109760397489687,0.6932559683820511,0.7284000495087568
all,o2m_pre_topk,cif_identity_change,0.095703125,0.289023960251031,0.2715999504912428,0.30674403161794755
all,o2m_pre_topk,survival,0.0966796875,0.708777397366515,0.6910088475163861,0.7262042601075099
all,o2m_pre_topk,cif_identity_change,0.0966796875,0.2912226026334847,0.27379573989248956,0.30899115248361464
all,o2m_pre_topk,survival,0.09765625,0.7069567608063263,0.6892093194611486,0.7243952373906877
all,o2m_pre_topk,cif_identity_change,0.09765625,0.2930432391936735,0.2756047626093118,0.3107906805388512
all,o2m_pre_topk,survival,0.0986328125,0.7047581184238726,0.6871203914008094,0.7222272473394155
all,o2m_pre_topk,cif_identity_change,0.0986328125,0.2952418815761272,0.2777727526605843,0.3128796085991905
all,o2m_pre_topk,survival,0.099609375,0.7028339149239775,0.6852291220464418,0.7204297664927026
all,o2m_pre_topk,cif_identity_change,0.099609375,0.2971660850760223,0.2795702335072977,0.31477087795355735
all,o2m_pre_topk,survival,0.1005859375,0.6996746320751694,0.6823096433263572,0.7169957635847103
all,o2m_pre_topk,cif_identity_change,0.1005859375,0.3003253679248304,0.2830042364152897,0.317690356673643
all,o2m_pre_topk,survival,0.1015625,0.6977180538702032,0.6802943500683207,0.7150963390118925
all,o2m_pre_topk,cif_identity_change,0.1015625,0.30228194612979653,0.2849036609881067,0.3197056499316787
all,o2m_pre_topk,survival,0.1020620726159657,0.697683874452935,0.6802850609870503,0.7150926499106695
all,o2m_pre_topk,cif_identity_change,0.1020620726159657,0.3023161255470648,0.2849073500893307,0.3197149390129499
all,o2m_pre_topk,survival,0.1025390625,0.6931152215364665,0.6758589596889222,0.7103318859917488
all,o2m_pre_topk,cif_identity_change,0.1025390625,0.30688477846353324,0.28966811400825054,0.3241410403110775
all,o2m_pre_topk,survival,0.103515625,0.6917743670198835,0.6744776134552443,0.7090483881026156
all,o2m_pre_topk,cif_identity_change,0.103515625,0.3082256329801163,0.2909516118973847,0.325522386544756
all,o2m_pre_topk,survival,0.1044921875,0.6905031309137944,0.6731495945338343,0.7076050726456368
all,o2m_pre_topk,cif_identity_change,0.1044921875,0.30949686908620533,0.29239492735436323,0.3268504054661658
all,o2m_pre_topk,survival,0.10546875,0.6882391156240178,0.671459216977205,0.7047650281076417
all,o2m_pre_topk,cif_identity_change,0.10546875,0.311760884375982,0.29523497189235753,0.32854078302279555
all,o2m_pre_topk,survival,0.1064453125,0.6862813142769756,0.6695569452160467,0.7028856318805233
all,o2m_pre_topk,cif_identity_change,0.1064453125,0.3137186857230242,0.2971143681194766,0.33044305478395286
all,o2m_pre_topk,survival,0.107421875,0.6839799803913218,0.6672611370885528,0.7003349863286567
all,o2m_pre_topk,cif_identity_change,0.107421875,0.31602001960867804,0.2996650136713433,0.3327388629114473
all,o2m_pre_topk,survival,0.1083984375,0.6821929011790727,0.6655926238828896,0.6986184793297741
all,o2m_pre_topk,cif_identity_change,0.1083984375,0.31780709882092717,0.3013815206702251,0.33440737611711047
all,o2m_pre_topk,survival,0.109375,0.6801651684020154,0.6634691149756822,0.6966092804344438
all,o2m_pre_topk,cif_identity_change,0.109375,0.31983483159798454,0.30339071956555586,0.3365308850243177
all,o2m_pre_topk,survival,0.1103515625,0.6786192474501828,0.6616522608590624,0.6953147751779574
all,o2m_pre_topk,cif_identity_change,0.1103515625,0.3213807525498172,0.30468522482204263,0.33834773914093735
all,o2m_pre_topk,survival,0.111328125,0.6770048624526801,0.6602512362098388,0.6934195221593247
all,o2m_pre_topk,cif_identity_change,0.111328125,0.32299513754731984,0.3065804778406746,0.33974876379016183
all,o2m_pre_topk,survival,0.1123046875,0.6730198890156067,0.6568760713774312,0.6887640039738868
all,o2m_pre_topk,cif_identity_change,0.1123046875,0.3269801109843932,0.31123599602611346,0.34312392862256946
all,o2m_pre_topk,survival,0.11328125,0.6712670914938813,0.6551234968019111,0.6868861994658563
all,o2m_pre_topk,cif_identity_change,0.11328125,0.32873290850611864,0.3131138005341442,0.3448765031980882
all,o2m_pre_topk,survival,0.1142578125,0.6697886261681087,0.6538175753539162,0.6853691664644359
all,o2m_pre_topk,cif_identity_change,0.1142578125,0.33021137383189114,0.3146308335355644,0.3461824246460842
all,o2m_pre_topk,survival,0.115234375,0.6684135913592878,0.6523485903139575,0.6839934506131464
all,o2m_pre_topk,cif_identity_change,0.115234375,0.3315864086407121,0.31600654938685374,0.3476514096860426
all,o2m_pre_topk,survival,0.1162109375,0.6667643434120833,0.6507098509333066,0.6823539817959733
all,o2m_pre_topk,cif_identity_change,0.1162109375,0.33323565658791654,0.31764601820402716,0.34929014906669253
all,o2m_pre_topk,survival,0.1171875,0.6650114560470376,0.6489191636773829,0.6807141643397363
all,o2m_pre_topk,cif_identity_change,0.1171875,0.33498854395296224,0.31928583566026353,0.3510808363226172
all,o2m_pre_topk,survival,0.1181640625,0.6623322270659564,0.6466979477000255,0.6773916806860717
all,o2m_pre_topk,cif_identity_change,0.1181640625,0.33766777293404343,0.3226083193139274,0.3533020522999742
all,o2m_pre_topk,survival,0.119140625,0.6609219933212057,0.6453131414269709,0.6760152942200996
all,o2m_pre_topk,cif_identity_change,0.119140625,0.33907800667879423,0.3239847057799009,0.35468685857302906
all,o2m_pre_topk,survival,0.1201171875,0.6592713881335597,0.6436303103265139,0.6743884719582837
all,o2m_pre_topk,cif_identity_change,0.1201171875,0.34072861186644027,0.32561152804171634,0.3563696896734868
all,o2m_pre_topk,survival,0.12109375,0.6578957793005948,0.6422222490494331,0.6729316953857809
all,o2m_pre_topk,cif_identity_change,0.12109375,0.3421042206994051,0.327068304614219,0.35777775095056735
all,o2m_pre_topk,survival,0.1220703125,0.656588606026521,0.6408514143439658,0.6717795561555993
all,o2m_pre_topk,cif_identity_change,0.1220703125,0.343411393973479,0.3282204438444008,0.3591485856560342
all,o2m_pre_topk,survival,0.123046875,0.6546632135040465,0.6388797274483643,0.6699237837887353
all,o2m_pre_topk,cif_identity_change,0.123046875,0.3453367864959534,0.330076216211265,0.3611202725516365
all,o2m_pre_topk,survival,0.1240234375,0.6532529688519305,0.637522702949785,0.668478158309261
all,o2m_pre_topk,cif_identity_change,0.1240234375,0.3467470311480695,0.3315218416907394,0.3624772970502145
all,o2m_pre_topk,survival,0.125,0.6508460191789845,0.6351781852048188,0.666083121866817
